txn_id,hour,amount,method,bank,device,network_quality,prior_attempts,reason,strategy,delay_min,channel,success,revenue_recovered
train_054056,8,117.21,UPI,ICICI,ios,moderate,0,wrong_otp,suggest_alt_method,8.6,whatsapp,1,117.21
train_054057,10,244.86,UPI,ICICI,android,good,0,insufficient_funds,nudge_then_retry,15.0,sms,0,0.0
train_054058,16,1532.93,Card,IDFC,web,poor,1,bank_timeout,instant_retry,8.0,none,0,0.0
train_054059,12,3402.77,Card,HDFC,android,poor,1,card_declined,suggest_alt_method,11.5,email,0,0.0
train_054060,10,3213.83,NetBanking,SBI,web,good,0,gateway_error,nudge_then_retry,6.1,sms,0,0.0
train_054061,15,977.98,Card,Kotak,android,good,1,risk_block,suggest_alt_method,17.0,email,0,0.0
train_054062,14,1229.09,Wallet,SBI,android,good,2,gateway_error,instant_retry,5.3,none,0,0.0
train_054063,12,284.94,UPI,YesBank,android,poor,2,bank_timeout,delayed_retry,362.0,none,0,0.0
train_054064,8,411.31,UPI,Axis,web,moderate,0,bank_timeout,instant_retry,7.3,none,0,0.0
train_054065,12,199.14,UPI,HDFC,ios,good,1,wrong_otp,no_action,0.0,none,0,0.0
train_054066,11,284.3,UPI,HDFC,web,good,1,wrong_otp,delayed_retry,17.6,none,1,284.3
train_054067,13,7870.68,UPI,Axis,web,moderate,1,network_drop,nudge_then_retry,70.2,whatsapp,0,0.0
train_054068,10,1457.68,UPI,ICICI,web,good,1,wrong_otp,delayed_retry,1928.7,none,0,0.0
train_054069,12,1556.57,NetBanking,ICICI,ios,good,0,card_declined,delayed_retry,97.9,none,0,0.0
train_054070,19,424.89,UPI,SBI,ios,good,1,insufficient_funds,delayed_retry,171.6,none,1,424.89
train_054071,17,2216.68,UPI,SBI,ios,good,0,insufficient_funds,instant_retry,5.5,none,0,0.0
train_054072,12,1860.4,Card,ICICI,ios,good,0,bank_timeout,instant_retry,4.2,none,0,0.0
train_054073,18,193.37,UPI,YesBank,ios,moderate,0,bank_timeout,nudge_then_retry,98.8,sms,1,193.37
train_054074,14,880.57,UPI,ICICI,ios,good,0,wrong_otp,delayed_retry,64.1,none,0,0.0
train_054075,9,528.53,UPI,IDFC,android,good,0,bank_timeout,nudge_then_retry,456.4,sms,1,528.53
train_054076,6,1262.13,Card,YesBank,android,moderate,0,insufficient_funds,delayed_retry,58.2,none,0,0.0
train_054077,17,5296.59,UPI,Kotak,android,good,0,insufficient_funds,instant_retry,7.4,none,0,0.0
train_054078,14,291.35,UPI,Kotak,android,good,0,insufficient_funds,delayed_retry,1389.5,none,1,291.35
train_054079,6,302.06,UPI,Kotak,web,good,0,wrong_otp,instant_retry,4.5,none,0,0.0
train_054080,18,182.68,UPI,Kotak,android,good,0,insufficient_funds,no_action,0.0,none,0,0.0
train_054081,13,531.47,UPI,Axis,android,moderate,1,wrong_otp,delayed_retry,796.8,none,0,0.0
train_054082,10,1504.39,UPI,ICICI,web,good,1,bank_timeout,instant_retry,2.0,none,0,0.0
train_054083,19,651.83,UPI,Axis,ios,moderate,0,network_drop,nudge_then_retry,589.5,email,0,0.0
train_054084,20,180.2,Card,ICICI,android,good,0,insufficient_funds,suggest_alt_method,32.0,email,0,0.0
train_054085,10,393.14,Card,IDFC,android,good,1,risk_block,nudge_then_retry,23.8,whatsapp,0,0.0
train_054086,16,555.23,UPI,YesBank,android,poor,1,insufficient_funds,no_action,0.0,none,0,0.0
train_054087,14,556.55,UPI,IDFC,web,poor,0,network_drop,suggest_alt_method,17.1,sms,0,0.0
train_054088,9,246.85,NetBanking,Axis,web,poor,0,insufficient_funds,instant_retry,5.4,none,0,0.0
train_054089,19,4120.13,UPI,ICICI,android,good,0,insufficient_funds,delayed_retry,1222.9,none,0,0.0
train_054090,14,1022.75,UPI,SBI,web,poor,0,insufficient_funds,instant_retry,6.6,none,0,0.0
train_054091,22,1324.11,UPI,Kotak,ios,moderate,1,insufficient_funds,nudge_then_retry,59.7,email,0,0.0
train_054092,23,603.54,UPI,IDFC,ios,poor,0,network_drop,no_action,0.0,none,0,0.0
train_054093,10,1192.2,UPI,IDFC,ios,moderate,1,network_drop,instant_retry,0.2,none,0,0.0
train_054094,20,514.65,UPI,Kotak,web,good,2,bank_timeout,delayed_retry,2509.7,none,0,0.0
train_054095,13,760.93,UPI,IDFC,android,good,0,insufficient_funds,instant_retry,6.2,none,0,0.0
train_054096,7,705.04,UPI,ICICI,ios,good,3,network_drop,instant_retry,3.8,none,0,0.0
train_054097,10,1271.54,UPI,ICICI,android,poor,1,network_drop,suggest_alt_method,44.3,email,0,0.0
train_054098,18,374.62,UPI,Kotak,web,good,0,insufficient_funds,nudge_then_retry,40.5,email,1,374.62
train_054099,17,980.23,UPI,Kotak,ios,good,0,insufficient_funds,suggest_alt_method,515.1,whatsapp,0,0.0
train_054100,17,554.28,UPI,Kotak,web,good,1,network_drop,nudge_then_retry,914.5,whatsapp,0,0.0
train_054101,21,207.36,UPI,SBI,web,good,0,insufficient_funds,delayed_retry,14.7,none,0,0.0
train_054102,11,86.9,Card,Kotak,android,good,2,insufficient_funds,suggest_alt_method,75.3,whatsapp,1,86.9
train_054103,20,133.98,UPI,IDFC,web,moderate,1,insufficient_funds,delayed_retry,49.2,none,0,0.0
train_054104,17,1450.75,Card,Kotak,android,poor,0,bank_timeout,nudge_then_retry,8.8,whatsapp,0,0.0
train_054105,19,146.42,UPI,Kotak,android,moderate,0,bank_timeout,suggest_alt_method,47.5,email,1,146.42
train_054106,12,3085.43,NetBanking,IDFC,android,good,1,wrong_otp,instant_retry,6.2,none,1,3085.43
train_054107,8,807.13,UPI,Axis,android,good,0,wrong_otp,delayed_retry,1370.7,none,0,0.0
train_054108,15,282.88,Wallet,ICICI,web,moderate,0,bank_timeout,delayed_retry,2776.0,none,0,0.0
train_054109,11,2398.83,UPI,IDFC,android,moderate,0,insufficient_funds,delayed_retry,227.8,none,0,0.0
train_054110,14,576.99,Card,SBI,android,good,1,gateway_error,delayed_retry,43.2,none,1,576.99
train_054111,22,305.8,UPI,ICICI,android,good,0,bank_timeout,nudge_then_retry,31.4,sms,0,0.0
train_054112,15,555.52,UPI,Kotak,android,good,0,bank_timeout,nudge_then_retry,231.6,email,1,555.52
train_054113,12,144.19,UPI,YesBank,ios,moderate,0,bank_timeout,delayed_retry,553.3,none,1,144.19
train_054114,15,746.86,Card,HDFC,android,good,1,bank_timeout,nudge_then_retry,5.3,sms,0,0.0
train_054115,9,201.99,UPI,Axis,ios,good,0,bank_timeout,nudge_then_retry,1217.4,sms,1,201.99
train_054116,17,1497.57,UPI,YesBank,web,good,1,wrong_otp,instant_retry,1.8,none,0,0.0
train_054117,19,333.04,Wallet,YesBank,web,moderate,0,gateway_error,delayed_retry,186.7,none,1,333.04
train_054118,12,258.08,UPI,ICICI,android,good,1,wrong_otp,no_action,0.0,none,0,0.0
train_054119,23,413.58,Card,YesBank,android,good,1,card_declined,no_action,0.0,none,0,0.0
train_054120,16,795.59,UPI,SBI,android,moderate,0,insufficient_funds,instant_retry,2.5,none,0,0.0
train_054121,8,1280.7,UPI,YesBank,web,good,1,wrong_otp,delayed_retry,2190.4,none,0,0.0
train_054122,11,464.09,UPI,IDFC,android,good,0,bank_timeout,nudge_then_retry,161.6,whatsapp,0,0.0
train_054123,19,179.0,UPI,SBI,ios,good,0,wrong_otp,instant_retry,2.8,none,1,179.0
train_054124,15,887.14,UPI,HDFC,ios,moderate,0,wrong_otp,instant_retry,3.3,none,0,0.0
train_054125,18,878.57,Wallet,SBI,android,good,0,gateway_error,instant_retry,3.6,none,0,0.0
train_054126,18,1606.86,UPI,ICICI,android,moderate,0,insufficient_funds,delayed_retry,75.6,none,0,0.0
train_054127,13,371.55,Card,YesBank,android,good,0,insufficient_funds,delayed_retry,2143.1,none,0,0.0
train_054128,16,1606.81,UPI,YesBank,android,moderate,0,wrong_otp,instant_retry,7.6,none,0,0.0
train_054129,7,439.41,NetBanking,SBI,android,good,0,insufficient_funds,suggest_alt_method,33.0,whatsapp,0,0.0
train_054130,18,262.27,NetBanking,SBI,android,good,0,wrong_otp,delayed_retry,30.9,none,1,262.27
train_054131,16,36.16,UPI,ICICI,android,good,0,insufficient_funds,delayed_retry,11.5,none,0,0.0
train_054132,11,545.5,UPI,YesBank,android,good,1,insufficient_funds,nudge_then_retry,235.4,sms,0,0.0
train_054133,11,152.21,Card,YesBank,ios,moderate,1,card_declined,instant_retry,7.4,none,0,0.0
train_054134,12,295.59,Wallet,IDFC,web,good,2,gateway_error,no_action,0.0,none,0,0.0
train_054135,14,2952.71,NetBanking,SBI,android,moderate,2,network_drop,delayed_retry,45.9,none,0,0.0
train_054136,20,3952.1,UPI,Kotak,android,good,0,network_drop,delayed_retry,1374.0,none,0,0.0
train_054137,10,811.81,NetBanking,HDFC,android,moderate,0,wrong_otp,suggest_alt_method,980.6,sms,0,0.0
train_054138,12,1006.57,Wallet,Kotak,android,good,0,card_declined,delayed_retry,85.0,none,0,0.0
train_054139,16,149.55,UPI,HDFC,web,good,1,wrong_otp,nudge_then_retry,217.0,sms,0,0.0
train_054140,16,1265.83,NetBanking,Kotak,web,moderate,0,risk_block,instant_retry,5.1,none,0,0.0
train_054141,20,3630.25,UPI,SBI,ios,moderate,1,insufficient_funds,nudge_then_retry,499.7,whatsapp,1,3630.25
train_054142,21,202.07,UPI,SBI,web,good,1,wrong_otp,delayed_retry,1338.3,none,0,0.0
train_054143,13,438.44,NetBanking,YesBank,web,poor,2,network_drop,instant_retry,1.4,none,0,0.0
train_054144,12,661.42,Card,Kotak,ios,good,0,insufficient_funds,instant_retry,3.9,none,0,0.0
train_054145,19,1259.32,UPI,IDFC,android,good,0,bank_timeout,delayed_retry,173.3,none,0,0.0
train_054146,21,535.59,UPI,SBI,ios,good,2,network_drop,nudge_then_retry,175.8,sms,0,0.0
train_054147,7,533.77,UPI,Axis,android,moderate,1,wrong_otp,instant_retry,3.5,none,1,533.77
train_054148,13,419.74,UPI,ICICI,web,good,2,insufficient_funds,suggest_alt_method,1387.7,sms,1,419.74
train_054149,10,1371.99,UPI,ICICI,android,good,1,bank_timeout,nudge_then_retry,35.7,sms,1,1371.99
train_054150,14,255.98,Card,ICICI,ios,moderate,1,insufficient_funds,suggest_alt_method,1134.0,whatsapp,1,255.98
train_054151,6,488.35,UPI,HDFC,android,poor,1,bank_timeout,instant_retry,0.6,none,0,0.0
train_054152,17,1688.4,Card,Axis,web,moderate,1,card_declined,no_action,0.0,none,0,0.0
train_054153,19,171.95,UPI,IDFC,web,good,1,bank_timeout,instant_retry,6.5,none,0,0.0
train_054154,15,697.17,UPI,YesBank,android,poor,1,network_drop,suggest_alt_method,5.3,sms,0,0.0
train_054155,9,17.45,UPI,HDFC,android,good,0,insufficient_funds,nudge_then_retry,242.4,whatsapp,1,17.45
train_054156,14,704.45,Wallet,IDFC,android,good,0,bank_timeout,nudge_then_retry,6.9,email,0,0.0
train_054157,17,240.77,NetBanking,Axis,android,good,0,insufficient_funds,delayed_retry,45.7,none,0,0.0
train_054158,7,4084.83,UPI,Kotak,android,moderate,0,risk_block,nudge_then_retry,16.7,email,0,0.0
train_054159,13,507.26,UPI,IDFC,ios,good,1,wrong_otp,no_action,0.0,none,0,0.0
train_054160,10,1313.89,Card,ICICI,ios,poor,0,network_drop,suggest_alt_method,784.8,sms,0,0.0
train_054161,23,2322.42,UPI,SBI,ios,good,0,insufficient_funds,no_action,0.0,none,0,0.0
train_054162,9,300.23,UPI,ICICI,web,good,0,network_drop,delayed_retry,238.8,none,0,0.0
train_054163,9,213.65,UPI,SBI,android,poor,1,bank_timeout,delayed_retry,451.5,none,0,0.0
train_054164,15,442.13,Wallet,ICICI,web,moderate,0,gateway_error,instant_retry,7.8,none,1,442.13
train_054165,17,1235.38,UPI,HDFC,ios,moderate,0,network_drop,no_action,0.0,none,0,0.0
train_054166,19,761.08,Card,YesBank,ios,good,0,card_declined,instant_retry,0.4,none,0,0.0
train_054167,7,4787.57,Card,HDFC,web,good,2,risk_block,delayed_retry,645.4,none,0,0.0
train_054168,20,2106.13,UPI,Kotak,android,good,1,network_drop,instant_retry,3.7,none,0,0.0
train_054169,17,588.22,UPI,YesBank,android,good,1,network_drop,instant_retry,2.5,none,1,588.22
train_054170,7,228.43,NetBanking,HDFC,android,poor,0,network_drop,delayed_retry,39.0,none,0,0.0
train_054171,9,2203.63,UPI,Axis,web,good,0,insufficient_funds,suggest_alt_method,5.5,sms,0,0.0
train_054172,17,96.71,Card,HDFC,ios,moderate,2,risk_block,delayed_retry,11.4,none,0,0.0
train_054173,17,1160.75,NetBanking,IDFC,web,moderate,0,bank_timeout,instant_retry,1.1,none,0,0.0
train_054174,15,1564.25,UPI,SBI,ios,moderate,1,wrong_otp,nudge_then_retry,52.6,whatsapp,0,0.0
train_054175,23,47.79,UPI,YesBank,android,moderate,0,wrong_otp,delayed_retry,2136.3,none,0,0.0
train_054176,18,788.31,Card,ICICI,android,poor,0,insufficient_funds,delayed_retry,260.6,none,1,788.31
train_054177,18,528.2,UPI,YesBank,web,moderate,0,bank_timeout,suggest_alt_method,436.5,sms,0,0.0
train_054178,21,745.21,UPI,Axis,web,good,0,wrong_otp,delayed_retry,2605.3,none,0,0.0
train_054179,18,788.88,UPI,Kotak,android,poor,0,bank_timeout,instant_retry,3.1,none,0,0.0
train_054180,9,279.98,UPI,SBI,android,good,0,wrong_otp,delayed_retry,154.3,none,0,0.0
train_054181,6,3931.88,NetBanking,Kotak,ios,good,0,bank_timeout,instant_retry,7.6,none,0,0.0
train_054182,10,2019.39,UPI,Axis,android,moderate,0,wrong_otp,delayed_retry,26.5,none,0,0.0
train_054183,19,673.81,Card,IDFC,ios,good,0,insufficient_funds,instant_retry,1.8,none,0,0.0
train_054184,9,77.38,UPI,HDFC,android,good,0,wrong_otp,delayed_retry,2139.0,none,0,0.0
train_054185,7,86.52,NetBanking,SBI,android,moderate,0,bank_timeout,nudge_then_retry,81.1,email,1,86.52
train_054186,14,223.57,UPI,Kotak,android,good,2,insufficient_funds,nudge_then_retry,377.7,sms,0,0.0
train_054187,14,866.17,Card,Kotak,ios,good,0,risk_block,instant_retry,3.9,none,0,0.0
train_054188,19,1634.99,UPI,IDFC,android,good,2,network_drop,instant_retry,4.6,none,1,1634.99
train_054189,18,5077.53,UPI,YesBank,android,good,0,bank_timeout,suggest_alt_method,817.0,sms,1,5077.53
train_054190,8,309.32,Card,HDFC,ios,moderate,0,card_declined,nudge_then_retry,34.8,email,0,0.0
train_054191,23,371.07,UPI,IDFC,android,good,0,wrong_otp,instant_retry,3.5,none,1,371.07
train_054192,14,144.86,UPI,SBI,ios,good,0,wrong_otp,nudge_then_retry,34.8,sms,0,0.0
train_054193,17,419.02,NetBanking,IDFC,ios,good,0,bank_timeout,nudge_then_retry,12.5,sms,0,0.0
train_054194,7,210.03,Card,IDFC,android,moderate,0,risk_block,delayed_retry,63.3,none,0,0.0
train_054195,19,2286.86,UPI,SBI,android,poor,0,network_drop,nudge_then_retry,47.2,email,0,0.0
train_054196,12,556.71,Card,Axis,web,good,0,insufficient_funds,instant_retry,5.3,none,0,0.0
train_054197,17,1218.29,Card,Kotak,web,good,1,insufficient_funds,nudge_then_retry,13.6,email,0,0.0
train_054198,20,1689.85,UPI,ICICI,ios,good,0,wrong_otp,delayed_retry,206.5,none,0,0.0
train_054199,21,235.24,Card,IDFC,ios,moderate,0,card_declined,delayed_retry,25.3,none,0,0.0
train_054200,17,501.33,UPI,SBI,ios,good,1,insufficient_funds,delayed_retry,27.7,none,1,501.33
train_054201,17,821.97,NetBanking,Kotak,web,moderate,0,gateway_error,instant_retry,5.4,none,0,0.0
train_054202,15,1434.8,UPI,YesBank,ios,moderate,1,bank_timeout,suggest_alt_method,85.5,whatsapp,0,0.0
train_054203,17,63.14,UPI,SBI,ios,good,0,bank_timeout,nudge_then_retry,55.2,sms,1,63.14
train_054204,7,417.49,UPI,SBI,ios,good,0,insufficient_funds,suggest_alt_method,173.3,whatsapp,0,0.0
train_054205,10,862.18,UPI,SBI,android,moderate,0,wrong_otp,instant_retry,4.3,none,0,0.0
train_054206,7,2223.89,NetBanking,HDFC,ios,good,1,gateway_error,instant_retry,7.2,none,0,0.0
train_054207,10,4456.1,UPI,Kotak,android,good,0,wrong_otp,no_action,0.0,none,0,0.0
train_054208,23,254.75,UPI,SBI,web,good,0,network_drop,delayed_retry,681.8,none,0,0.0
train_054209,12,2402.15,NetBanking,Kotak,ios,good,0,network_drop,instant_retry,4.8,none,0,0.0
train_054210,12,198.08,Card,ICICI,android,moderate,0,insufficient_funds,suggest_alt_method,38.9,whatsapp,1,198.08
train_054211,14,562.0,Card,Kotak,android,moderate,1,risk_block,instant_retry,6.5,none,0,0.0
train_054212,8,374.52,Card,SBI,android,good,0,bank_timeout,nudge_then_retry,45.3,whatsapp,1,374.52
train_054213,18,894.16,NetBanking,YesBank,ios,moderate,0,bank_timeout,instant_retry,3.2,none,0,0.0
train_054214,9,180.13,UPI,SBI,android,good,1,insufficient_funds,nudge_then_retry,1305.7,whatsapp,0,0.0
train_054215,21,74.0,UPI,YesBank,android,good,0,insufficient_funds,instant_retry,2.0,none,0,0.0
train_054216,18,1537.48,NetBanking,YesBank,android,poor,1,bank_timeout,suggest_alt_method,30.2,sms,0,0.0
train_054217,15,28.84,Card,SBI,web,good,1,risk_block,instant_retry,1.6,none,0,0.0
train_054218,10,557.03,UPI,ICICI,android,moderate,0,wrong_otp,delayed_retry,248.6,none,0,0.0
train_054219,8,1490.73,Card,ICICI,android,good,0,card_declined,delayed_retry,37.1,none,0,0.0
train_054220,4,941.88,Card,YesBank,android,good,0,card_declined,delayed_retry,11.2,none,0,0.0
train_054221,20,668.48,Wallet,YesBank,android,good,1,risk_block,delayed_retry,193.7,none,0,0.0
train_054222,9,2628.72,UPI,SBI,android,moderate,1,insufficient_funds,delayed_retry,82.2,none,1,2628.72
train_054223,13,299.09,UPI,SBI,android,good,0,insufficient_funds,instant_retry,1.4,none,0,0.0
train_054224,10,239.35,Card,SBI,android,good,1,card_declined,nudge_then_retry,110.2,whatsapp,0,0.0
train_054225,16,848.64,UPI,YesBank,android,moderate,0,bank_timeout,delayed_retry,58.7,none,0,0.0
train_054226,13,2728.52,UPI,Axis,android,moderate,0,bank_timeout,suggest_alt_method,38.4,whatsapp,1,2728.52
train_054227,18,777.68,UPI,IDFC,web,moderate,1,insufficient_funds,instant_retry,0.3,none,0,0.0
train_054228,14,378.25,Card,YesBank,web,good,0,insufficient_funds,delayed_retry,99.3,none,1,378.25
train_054229,11,500.61,Wallet,IDFC,android,good,0,network_drop,delayed_retry,249.2,none,0,0.0
train_054230,19,3578.44,UPI,Kotak,android,poor,1,bank_timeout,nudge_then_retry,173.8,sms,1,3578.44
train_054231,9,1103.2,UPI,ICICI,web,moderate,0,wrong_otp,delayed_retry,612.4,none,0,0.0
train_054232,13,5961.66,Card,IDFC,ios,moderate,1,risk_block,instant_retry,1.3,none,0,0.0
train_054233,12,2020.94,UPI,SBI,android,good,0,insufficient_funds,suggest_alt_method,6.8,sms,0,0.0
train_054234,16,575.16,Wallet,HDFC,android,poor,0,network_drop,nudge_then_retry,249.4,whatsapp,0,0.0
train_054235,10,332.02,UPI,ICICI,web,poor,0,bank_timeout,nudge_then_retry,586.2,email,0,0.0
train_054236,15,422.01,UPI,Kotak,ios,good,0,insufficient_funds,delayed_retry,501.9,none,1,422.01
train_054237,11,464.94,Card,ICICI,android,good,0,bank_timeout,no_action,0.0,none,0,0.0
train_054238,22,828.77,Card,SBI,android,good,0,gateway_error,nudge_then_retry,535.1,sms,1,828.77
train_054239,21,163.08,UPI,SBI,web,good,0,network_drop,instant_retry,3.4,none,0,0.0
train_054240,11,1355.58,Card,YesBank,android,moderate,0,bank_timeout,nudge_then_retry,49.2,whatsapp,1,1355.58
train_054241,20,859.1,UPI,YesBank,android,good,1,insufficient_funds,suggest_alt_method,18.4,whatsapp,1,859.1
train_054242,15,602.51,Card,ICICI,ios,moderate,0,card_declined,nudge_then_retry,35.5,email,0,0.0
train_054243,14,244.88,UPI,HDFC,ios,good,1,risk_block,instant_retry,4.4,none,0,0.0
train_054244,12,433.3,UPI,ICICI,android,good,0,bank_timeout,delayed_retry,16.3,none,1,433.3
train_054245,12,304.57,UPI,ICICI,android,moderate,3,bank_timeout,delayed_retry,11.9,none,0,0.0
train_054246,10,1134.36,UPI,YesBank,ios,good,0,wrong_otp,nudge_then_retry,983.1,whatsapp,0,0.0
train_054247,13,850.45,NetBanking,Axis,android,moderate,0,network_drop,no_action,0.0,none,0,0.0
train_054248,8,61.08,UPI,Kotak,android,good,2,network_drop,instant_retry,2.3,none,1,61.08
train_054249,8,1930.38,Card,HDFC,android,poor,0,network_drop,instant_retry,3.8,none,1,1930.38
train_054250,20,758.05,UPI,ICICI,ios,good,0,wrong_otp,nudge_then_retry,731.5,email,0,0.0
train_054251,21,266.41,UPI,ICICI,web,moderate,3,wrong_otp,delayed_retry,239.1,none,0,0.0
train_054252,17,512.57,Wallet,ICICI,android,moderate,1,insufficient_funds,nudge_then_retry,33.1,whatsapp,1,512.57
train_054253,10,720.83,UPI,ICICI,ios,good,0,insufficient_funds,delayed_retry,22.6,none,1,720.83
train_054254,8,553.92,UPI,IDFC,ios,moderate,0,insufficient_funds,nudge_then_retry,21.9,whatsapp,1,553.92
train_054255,13,105.95,Card,YesBank,android,good,0,gateway_error,delayed_retry,164.6,none,1,105.95
train_054256,17,1784.09,UPI,IDFC,ios,good,0,insufficient_funds,instant_retry,0.8,none,0,0.0
train_054257,14,1281.26,UPI,YesBank,android,good,0,bank_timeout,delayed_retry,107.9,none,1,1281.26
train_054258,10,189.82,UPI,HDFC,android,good,0,insufficient_funds,nudge_then_retry,1398.4,sms,0,0.0
train_054259,12,1617.76,UPI,Kotak,android,moderate,1,wrong_otp,no_action,0.0,none,0,0.0
train_054260,18,707.09,Wallet,ICICI,android,good,1,bank_timeout,instant_retry,4.2,none,0,0.0
train_054261,7,2021.26,Wallet,SBI,android,good,0,insufficient_funds,delayed_retry,299.0,none,1,2021.26
train_054262,15,2357.79,UPI,YesBank,ios,good,1,risk_block,delayed_retry,49.3,none,0,0.0
train_054263,17,302.84,Wallet,IDFC,android,good,0,insufficient_funds,delayed_retry,38.7,none,0,0.0
train_054264,11,548.25,Card,Kotak,android,good,0,insufficient_funds,delayed_retry,1629.2,none,0,0.0
train_054265,17,1169.54,UPI,Kotak,web,moderate,1,insufficient_funds,instant_retry,2.2,none,0,0.0
train_054266,9,383.84,UPI,HDFC,ios,poor,2,risk_block,delayed_retry,2510.3,none,0,0.0
train_054267,21,389.64,Card,Axis,android,good,0,card_declined,suggest_alt_method,116.0,whatsapp,1,389.64
train_054268,12,1025.3,UPI,IDFC,android,good,1,insufficient_funds,no_action,0.0,none,0,0.0
train_054269,18,754.22,UPI,IDFC,android,good,1,network_drop,instant_retry,4.8,none,0,0.0
train_054270,18,500.2,NetBanking,YesBank,ios,good,1,insufficient_funds,delayed_retry,175.9,none,0,0.0
train_054271,5,648.73,Card,IDFC,ios,good,0,insufficient_funds,nudge_then_retry,338.8,sms,0,0.0
train_054272,20,543.07,UPI,YesBank,web,good,0,insufficient_funds,delayed_retry,419.5,none,0,0.0
